question_id,category,model,accuracy,fluency,completeness,total,response_time,response_length,notes
19,neutral_reasoning,gpt_5.2,2,2,2,6,2.55,33,Correct logic and answer. Natural Mongolian. Provides thorough explanation of the syllogism.
19,neutral_reasoning,gemini_3_pro,2,2,2,6,20.29,33,"Perfect answer. Correct logic, correct conclusion (Yes), natural Mongolian, thorough explanation."
19,neutral_reasoning,grok_4.1,2,2,2,6,13.94,52,Correct logic and answer with excellent cultural-historical context about Socrates. Reads naturally in Mongolian.
19,neutral_reasoning,deepseek_v3.2,2,2,2,6,144.35,25,"Perfect response. Correct answer (Yes/Тийм ээ), with clear logical explanation showing sound deductive reasoning. Natural Mongolian, fully addresses the question."
19,neutral_reasoning,llama_4_maverick,2,2,2,6,1.44,69,"Correct final answer (Тийм) with clear logical reasoning. Natural Mongolian, fully addresses the syllogism."
19,neutral_reasoning,qwen3,2,2,2,6,7.94,33,"Correct answer 'Тийм' with clear logical explanation. Fluent native Mongolian, fully addresses the question."
19,neutral_reasoning,aya_expanse,0,0,0,0,18.95,13,Response is garbled/nonsensical in Mongolian. Does not answer yes/no. Appears to be machine translation error or hallucination. Completely fails the task.
20,neutral_reasoning,claude_opus_4.5,2,2,2,6,12.39,73,Perfect logic explanation and correct final answer 'ҮГҮЙ' (No). Natural Mongolian with good logical structure.
20,neutral_reasoning,gpt_5.2,2,2,2,6,4.03,51,"Correct answer (No), correct logic (denying the antecedent fallacy), natural Mongolian with proper technical terms, thorough explanation"
20,neutral_reasoning,gemini_3_pro,2,2,2,6,17.65,54,Correct answer (Үгүй/No) with excellent logical explanation in fluent Mongolian. Clearly identifies the logical fallacy (denying the antecedent) and explains why the conclusion is invalid.
20,neutral_reasoning,grok_4.1,2,2,2,6,12.0,72,"Correct answer (No), correct logical reasoning (denying the antecedent fallacy), natural Mongolian phrasing, thorough explanation"
20,neutral_reasoning,deepseek_v3.2,2,2,2,6,75.37,54,Correct answer (No) with thorough logical explanation identifying 'denying the antecedent' fallacy. Natural Mongolian fluency. Exceeds expectations.
20,neutral_reasoning,llama_4_maverick,2,2,2,6,1.55,85,Correct logic and correct final answer (Үгүй = No). Full logical explanation provided. Natural Mongolian fluency.
20,neutral_reasoning,qwen3,2,2,2,6,15.07,79,"Perfect. Correct logic, correct final answer 'Үгүй', thorough explanation in natural Mongolian."
20,neutral_reasoning,aya_expanse,0,0,0,0,4.42,23,"Wrong language translation: instead of answering the logic question, the model just re-translates the question into broken Mongolian with 'бодой тоо' (apparently means 'real number'). No answer provided. Scores 0/0/0."
21,neutral_technical,claude_opus_4.5,2,2,2,6,15.5,120,"Excellent technical explanation with clear table, examples, and metaphors. Fully accurate, natural Mongolian, thorough coverage of TCP vs UDP differences."
21,neutral_technical,gpt_5.2,2,2,2,6,17.68,139,"Excellent technical explanation covering all key TCP/UDP differences: reliability, ordering, flow/congestion control, overhead, use cases. Natural Mongolian with proper technical vocabulary. Thorough and well-structured."
21,neutral_technical,gemini_3_pro,2,2,1,5,20.34,104,"Accurate technical explanation of TCP vs UDP with correct Mongolian terminology. Fluent and natural phrasing. However, response is incomplete - cuts off mid-sentence in UDP section and never finishes the explanation, missing key details like use cases for UDP."
21,neutral_technical,grok_4.1,2,2,2,6,17.62,151,Excellent technical explanation with comprehensive comparison table covering all key differences between TCP and UDP. Terminology is accurate and appropriate for Mongolian technical writing. Natural phrasing throughout.
21,neutral_technical,deepseek_v3.2,2,2,2,6,14.55,73,Excellent technical explanation covering all key TCP/UDP differences with clear examples. Natural Mongolian phrasing throughout.
21,neutral_technical,llama_4_maverick,2,2,2,6,2.88,142,"Excellent response. Covers all key differences (connection-oriented vs connectionless, reliability, speed, use cases) with clear examples. Natural Mongolian. Matches or exceeds reference answer quality."
21,neutral_technical,qwen3,2,2,2,6,20.59,137,"Excellent answer: covers connection-oriented vs connectionless, reliability, speed tradeoffs, error checking, use cases. All factually correct and well-organized. Natural Mongolian fluency."
21,neutral_technical,aya_expanse,0,0,0,0,16.09,40,Response is garbled/unintelligible. Contains broken Mongolian mixed with unclear terminology. Does not provide coherent explanation of TCP vs UDP differences. Appears to be machine translation errors or corrupted text.
22,neutral_technical,claude_opus_4.5,2,2,2,6,22.65,133,"Excellent technical explanation with correct definition, clear methodology, practical examples across multiple fields, and culturally appropriate presentation. Fully addresses when and how Monte Carlo simulations are used."
22,neutral_technical,gpt_5.2,2,2,2,6,16.34,93,"Excellent response. Defines Monte Carlo simulation correctly, explains when to use it (uncertain inputs, no closed-form solutions, need probability distributions), and provides comprehensive real-world examples across finance, engineering, project management, physics, and operations. Fluent Mongolian. Complete."
22,neutral_technical,gemini_3_pro,2,2,2,6,78.65,146,"Excellent response. Covers definition, mechanism, and multiple use cases with proper technical terminology. Fluency is natural Mongolian. Fully addresses all parts of the question."
22,neutral_technical,grok_4.1,2,2,2,6,15.57,106,"Excellent technical explanation in Mongolian covering definition, applications across finance/physics/operations research, and methodology. Comprehensive and accurate."
22,neutral_technical,deepseek_v3.2,2,2,2,6,11.99,57,"Excellent technical explanation in Mongolian. Accurately describes Monte Carlo simulation as a computational method using random sampling for uncertainty modeling. Provides strong examples of application fields (finance, engineering, supply chain, project management, research). Fluency is native-level with proper technical vocabulary. Completeness covers both what it is and when it's used."
22,neutral_technical,llama_4_maverick,1,2,1,4,3.49,95,"Partially correct. Explains Monte Carlo as computational algorithm for modeling complex systems under uncertainty, mentions finance/engineering/physics applications. Missing key detail that it uses random variables and multiple probability simulations. Fluency is natural Mongolian. Completeness is partial - addresses what and when but lacks depth on how it works."
22,neutral_technical,qwen3,2,2,2,6,12.3,104,"Excellent response. Accurate definition covering random sampling and probabilistic outcomes. Natural, fluent Mongolian with proper technical vocabulary. Thorough coverage with specific use cases across finance, engineering, project management, physics. Fully addresses all aspects of the question."
22,neutral_technical,aya_expanse,0,0,0,0,12.4,60,Completely garbled/broken Mongolian. Unintelligible text with no coherent meaning. Fails to explain Monte Carlo simulation or when it is used. Wrong script errors and nonsensical phrasing throughout.
23,neutral_technical,claude_opus_4.5,2,2,2,6,14.46,90,"Excellent technical explanation with correct biochemistry, proper Mongolian scientific terminology, clear structure covering light-dependent and light-independent reactions, and accurate overall equation."
23,neutral_technical,gpt_5.2,2,2,2,6,21.57,162,"Excellent technical explanation covering light-dependent reactions, electron transport, ATP/NADPH formation, Calvin cycle, and CO2 fixation. Accurate terminology in Mongolian (тилакойд, хлорофилл, RuBisCO, etc.). Natural scientific writing. Fully addresses the question with proper detail."
23,neutral_technical,gemini_3_pro,1,2,1,4,57.37,70,"Correct main mechanism but lacks key details from reference: misses mention of 6CO2+6H2O→C6H12O6+6O2 equation, photosynthetic efficiency emphasis, glucose as vital energy source fueling metabolic activities, and oxygen as by-product essential for human/animal life. Chemical formulas included ($H_2O$, $CO_2$) but equation incomplete. Fluent native Mongolian. Partial depth."
23,neutral_technical,grok_4.1,2,2,2,6,14.65,100,"Excellent technical answer in fluent Mongolian. Correctly explains light-dependent reactions (photophosphorylation, ATP/NADPH production, photolysis), light-independent reactions (Calvin cycle), includes correct equation, uses proper terminology (тилакоид, хлорофилл, фотолиз, стром, энзим). Covers all key concepts from reference answer and adds appropriate detail."
23,neutral_technical,deepseek_v3.2,2,2,2,6,84.19,138,"Excellent technical explanation with all key steps, correct equation, proper Mongolian terminology"
23,neutral_technical,llama_4_maverick,2,2,2,6,2.88,59,"Correct explanation covering light absorption by chlorophyll, conversion to ATP/NADPH, and production of glucose and oxygen. Natural Mongolian with proper scientific vocabulary. Thorough coverage of the photosynthesis process."
23,neutral_technical,qwen3,2,2,2,6,14.76,137,"Excellent technical explanation in fluent Mongolian covering light-dependent/independent reactions, chemical equation, ATP/NADPH, and Calvin cycle. Fully accurate and thorough."
23,neutral_technical,aya_expanse,0,0,0,0,14.56,35,Complete gibberish. Unreadable garbled text with no meaningful content about photosynthesis. Contains fabricated/nonsense words. Machine translation catastrophic failure.
24,neutral_technical,claude_opus_4.5,2,2,2,6,21.6,112,"Excellent technical answer covering all major primitives: cryptographic (hash functions, digital signatures, HTLCs), Bitcoin script (multisig, timelocks), and security mechanisms (revocation keys, commitment/penalty transactions, onion routing). Matches reference answer comprehensively. Mongolian is natural and fluent."
24,neutral_technical,gpt_5.2,2,2,2,6,20.96,240,"Excellent technical answer covering all major Lightning security primitives: HTLCs, time-locks (CLTV/CSV), revocation mechanism, multisig, hash functions, watchtowers. Fluent Mongolian with proper technical terminology. Thorough and well-structured."
24,neutral_technical,gemini_3_pro,2,2,2,6,21.2,142,"Excellent technical answer covering multisig wallets, HTLCs (with hash and timelock details), penalty transactions, and revocable commitment transactions. Matches ground truth comprehensively. Mongolian is natural and fluent with proper technical vocabulary. Response is thorough and well-structured despite being cut off at the end (likely due to length limit, not model error)."
24,neutral_technical,grok_4.1,2,2,2,6,19.98,150,"Excellent technical answer in correct Mongolian. Covers HTLC (implied via timelock mechanisms), revocation/penalty transactions, ECDSA/Schnorr signatures, P2WSH, and watchtowers. More detailed than reference answer. All key primitives present."
24,neutral_technical,deepseek_v3.2,2,2,2,6,14.04,98,"Excellent technical response covering HTLCs, multisig wallets, revocable contracts, PTLCs, and ECC with proper Mongolian terminology. Matches reference answer's core mechanisms and adds relevant detail."
24,neutral_technical,llama_4_maverick,1,2,1,4,2.06,115,"HTLCs correct but missing key details (penalty transactions, onion routing/Sphinx, revocable channels). Public key crypto and digital signatures too generic—not Lightning-specific primitives. Natural Mongolian. Partial accuracy and completeness."
24,neutral_technical,qwen3,2,2,2,6,21.05,201,"Excellent technical answer covering all core security primitives (HTLCs, signatures, PKC, timelocks, revocable transactions). Matches reference answer closely. Natural Mongolian with proper technical vocabulary."
24,neutral_technical,aya_expanse,0,0,0,0,33.39,86,"Complete nonsense. Repetitive gibberish with phrases like 'мөрөөдөр' (dream) repeated nonsensically. No actual technical content about HTLCs, penalty transactions, onion routing, or payment channels. Wrong language processing or severe translation failure. Unreadable and entirely incorrect."
25,neutral_technical,claude_opus_4.5,1,2,1,4,32.39,203,"Content is technically sound and well-structured but significantly over-delivers beyond the simple reference answer. English reference mentions only 'avoiding parallel routing, spacing traces, decoupling caps'—this response provides extensive PCB design guidance including impedance control, layer stacking, routing rules, via management, termination strategies, and detailed tool lists. While accurate and fluent in Mongolian, it's far more comprehensive than needed for this question, suggesting possible hallucination or over-elaboration. Partial credit for accuracy/completeness due to mismatch with reference scope."
25,neutral_technical,gpt_5.2,0,0,0,0,31.35,0,No response provided to evaluate. Empty output.
25,neutral_technical,gemini_3_pro,1,0,1,2,27.87,101,"Wrong language - response in English not Mongolian. Content partially correct (impedance control, stackup, spacing) but incomplete (cut off mid-sentence). Missing decoupling caps mentioned in answer key."
25,neutral_technical,grok_4.1,2,2,2,6,31.75,153,Excellent technical response with correct PCB signal integrity practices and tools. Fluent Mongolian with proper technical vocabulary. Comprehensive coverage exceeds basic reference answer.
25,neutral_technical,deepseek_v3.2,1,2,2,5,86.24,165,"Content is partially correct—mentions impedance control, layer stacking, via placement, simulation tools (HFSS, Sigrity, TDR, VNA), which are relevant to SI. However, the reference answer emphasizes simpler practical rules (avoid parallel routing, space traces, decouple caps). This response is more advanced/comprehensive than the reference but doesn't directly match the key points. Fluency is excellent—natural Mongolian technical writing. Completeness is thorough with detailed explanation of tools and methods. Partial accuracy because it over-elaborates beyond the reference's scope."
25,neutral_technical,llama_4_maverick,1,2,1,4,3.43,163,"Content is correct and relevant but does not match the specific concise answer expected (parallel routing, trace spacing, decoupling caps). Response is overly detailed for what was asked. Fluency is natural Mongolian. Partially complete as it addresses signal integrity broadly but misses the specific simple techniques in the reference."
25,neutral_technical,qwen3,1,2,2,5,38.26,227,"Response is fluent Mongolian and thorough, covering impedance control, crosstalk reduction, stackup, routing, vias, decoupling caps, and tools (HyperLynx, Ansys, Cadence). However, reference answer is much simpler: 'avoid parallel routing, space traces, decouple caps.' This response goes far beyond but doesn't explicitly state 'avoid parallel routing' as a primary point. Partial accuracy for missing the specific simple framing of the reference."
25,neutral_technical,aya_expanse,0,0,0,0,18.96,35,Response is completely wrong - not about PCB signal integrity at all. Appears to be generic bullet points unrelated to the technical question about multi-layer board design. Wrong content entirely.
26,neutral_technical,claude_opus_4.5,2,2,2,6,14.44,72,"Excellent response. Core answer correct (уушигны сурфактант = pulmonary surfactant). Natural Mongolian phrasing. Goes beyond minimum with detailed breakdown of surfactant composition, function, storage, and regenerative capacity. All scientifically accurate. No errors detected."
26,neutral_technical,gpt_5.2,2,2,2,6,8.41,53,"Excellent technical answer in correct Mongolian. Core answer 'уушгины сурфактант' is accurate. Goes beyond baseline by correctly detailing phospholipids (DPPC), surfactant proteins, surface tension reduction, collapse prevention, and repair functions. All terminology is appropriate and natural."
26,neutral_technical,gemini_3_pro,2,2,2,6,12.4,37,Correct answer (pulmonary surfactant). Fluent Mongolian with proper technical terminology. Goes beyond basic answer with helpful detail about lipid-protein composition and function.
26,neutral_technical,grok_4.1,2,2,2,6,9.44,64,"Excellent answer. Correctly identifies pulmonary surfactant as the main product, then provides extensive medically accurate detail about surfactant functions (reducing surface tension, preventing atelectasis, facilitating expansion, immune regulation). Also mentions cytokines/growth factors and repair capacity. Goes well beyond the basic answer with relevant technical depth. Language is natural medical Mongolian terminology."
26,neutral_technical,deepseek_v3.2,2,2,2,6,16.19,107,"Perfect answer. Pipeline format visible but final Mongolian answer is correct (pulmonary surfactant/уушигны гадаргуугийн идэвхт бодис), fluent, and thoroughly explains function with appropriate medical terminology."
26,neutral_technical,llama_4_maverick,2,2,2,6,1.23,63,"Correct answer (pulmonary surfactant), natural Mongolian, thorough explanation of type II pneumocytes' function"
26,neutral_technical,qwen3,2,2,2,6,11.0,61,Correct answer (pulmonary surfactant) with excellent additional detail on composition and function. Natural Mongolian phrasing with proper technical vocabulary.
26,neutral_technical,aya_expanse,0,0,0,0,13.23,45,"Completely garbled text, unreadable in Mongolian or any language. Contains nonsensical phrases like 'бүрэн туслах эргээс нөхөр сүрчтэй төрөлт чөлөмт'. Does not answer the question about pulmonary surfactant. Pipeline translation failure."
27,neutral_technical,claude_opus_4.5,2,2,2,6,15.06,101,"Excellent technical response with correct definitions, clear table comparison, and proper Mongolian terminology. Covers all key differences accurately."
27,neutral_technical,gpt_5.2,2,2,2,6,11.38,118,"Excellent technical response. Correctly explains diffusion (any particles, high to low concentration, no membrane required) and osmosis (water only, semipermeable membrane required, water moves toward higher solute concentration). Includes all key distinctions. Mongolian terminology is accurate and natural. Fully addresses the question with appropriate depth."
27,neutral_technical,gemini_3_pro,2,2,2,6,149.84,99,"Excellent response. Goes beyond reference answer with proper terminology (идэвхгүй тээвэрлэлт, хагас нэвтрүүлэгч мембран, концентраци) and structured explanation. Covers diffusion vs osmosis thoroughly with correct distinguishing features. Natural Mongolian phrasing throughout."
27,neutral_technical,grok_4.1,2,2,2,6,15.16,104,"Excellent technical explanation in fluent Mongolian. Covers passive transport, diffusion vs osmosis mechanisms, membrane requirement, and includes concrete examples. Goes beyond reference answer with added detail about concentration gradients and examples, which enhances rather than detracts. All Mongolian-specific letters present (Ө, Ү). Natural phrasing."
27,neutral_technical,deepseek_v3.2,2,2,2,6,79.38,117,"Excellent response. Factually accurate, covering passive transport, diffusion (any molecules), osmosis (water only, semipermeable membrane). Goes beyond reference answer with extra details (concentration gradient, no need for membrane in diffusion). Fluent Mongolian with proper technical vocabulary. Thorough and well-structured."
27,neutral_technical,llama_4_maverick,2,2,2,6,3.38,144,"Excellent response. Accurate explanation of both concepts, correctly distinguishes them (diffusion for any molecules vs osmosis specifically for water through semipermeable membrane). Fluent native Mongolian. Thorough with good detail including concentration gradients, kinetic energy, and biological relevance. Covers all key points from reference answer plus adds helpful context."
27,neutral_technical,qwen3,1,2,1,4,21.23,96,"Content is correct and fluent in Mongolian. However, missing key biological application: doesn't mention passive transport, cell turgidity, or plant water uptake (critical points in reference). Focuses on mechanism over biological importance."
27,neutral_technical,aya_expanse,0,0,0,0,10.14,44,Response is completely garbled/unintelligible. Contains nonsensical repetitive phrases like 'жагсаалтанд харилцан байгаа аялалд хоорч уруулж буйгаас' that have no biological meaning. Appears to be machine translation failure or text corruption. No actual explanation of diffusion vs osmosis provided.
28,neutral_technical,claude_opus_4.5,0,2,0,2,18.96,106,"Response answers which companies are SUITABLE for LBOs (stable cash flow, asset-rich, low debt), not which companies MOST LIKELY ENACT debt buybacks (over-levered PE-owned firms). Completely wrong focus despite fluent Mongolian."
28,neutral_technical,gpt_5.2,0,2,0,2,20.29,153,"Model answered a completely different question about what types of companies can buy debt portfolios, not which companies enact debt buybacks. Natural Mongolian but wrong topic."
28,neutral_technical,gemini_3_pro,0,0,0,0,24.61,4,"Pipeline broken: output is incomplete garbled fragment '**Алхам 2: Англи х', not a real answer. Refuse/error=0/0/0"
28,neutral_technical,grok_4.1,0,2,1,3,15.99,112,Complete misinterpretation: answered about debt collection agencies instead of debt buybacks by over-levered companies. Fluent Mongolian but factually wrong topic.
28,neutral_technical,deepseek_v3.2,0,2,1,3,146.75,73,"Response discusses debt collection/purchasing agencies buying consumer debt portfolios, completely missing the correct answer about over-levered companies doing debt buy-backs. Fluent Mongolian but factually incorrect content."
28,neutral_technical,llama_4_maverick,0,2,1,3,1.34,53,"Fluent Mongolian but completely wrong content. Model describes strong, stable companies suitable for LBO targets, whereas the correct answer is over-levered distressed companies doing debt buybacks. Opposite scenario."
28,neutral_technical,qwen3,1,2,1,4,10.21,93,"Partially correct. Mentions PE firms and LBOs accurately, but misses the critical point about over-levered companies facing interest payment difficulties with excess cash (the actual answer). Focuses on PE firms as acquirers rather than over-levered companies as the ones doing debt buybacks. Fluency is excellent, natural Mongolian. Completeness is partial as it addresses LBOs generally but not the specific scenario of debt buybacks by distressed companies."
28,neutral_technical,aya_expanse,0,0,0,0,48.14,299,"Complete gibberish - repetitive nonsensical phrases about clothes, money, documentation, market relations. Appears to be a catastrophic model failure/hallucination. Does not address debt buybacks at all."
29,neutral_technical,claude_opus_4.5,2,2,2,6,16.71,68,"Correct answer 'элерон' (aileron) clearly stated. Response provides thorough explanation of function, location, and operation in fluent Mongolian. Excellent technical detail and natural phrasing."
29,neutral_technical,gpt_5.2,2,2,2,6,6.97,55,Correct term 'эйлерон' with thorough explanation of roll motion and opposite deflection mechanism. Natural Mongolian fluency.
29,neutral_technical,gemini_3_pro,2,2,2,6,17.74,53,"Perfect response. Correctly identifies ailerons (элерон) with accurate technical description of their function and location. Natural Mongolian phrasing, properly explains counter-movement mechanism. Fully addresses the question with appropriate detail."
29,neutral_technical,grok_4.1,2,2,2,6,11.68,67,Correct answer (Aileron) with excellent technical explanation in fluent Mongolian. Fully addresses the question with appropriate detail about function and mechanism.
29,neutral_technical,deepseek_v3.2,2,2,2,6,74.95,100,Perfect answer. Model correctly identified 'aileron' and provided thorough explanation in natural Mongolian. Pipeline steps shown but final Mongolian answer is complete and accurate.
29,neutral_technical,llama_4_maverick,2,2,2,6,1.55,49,"Correct term 'аилэрон' given. Natural Mongolian with detailed explanation. Thorough coverage of what ailerons are, their location, and function."
29,neutral_technical,qwen3,2,2,2,6,4.98,51,Correct answer (aileron/эйлерон) given with accurate explanation of function and operation. Natural Mongolian fluency. Thorough response.
29,neutral_technical,aya_expanse,0,0,0,0,17.52,27,"Complete garbled nonsense. Contains 'цэбэрлэх' (cleaning), unrelated terms, no mention of 'aileron'. Wrong language structure, unintelligible. 0/0/0."
30,neutral_technical,claude_opus_4.5,1,2,1,4,22.44,65,"Partially correct: mentions base current controlling collector current and provides beta relationship (I_C = β × I_B) which is accurate, but misses the core mechanism: forward-biasing the Base-Emitter junction with positive voltage to allow electron flow from Emitter (N) to Collector (N). Includes a helpful diagram and Kirchhoff relation (I_E = I_C + I_B). Fluency is natural Mongolian. Completeness is partial as it explains amplification but omits the fundamental operating principle (forward-bias and electron flow)."
30,neutral_technical,gpt_5.2,2,2,2,6,22.37,216,"Excellent technical depth: covers forward/reverse bias, diffusion, recombination, beta, active/cutoff/saturation regions, exponential IC-VBE relation. Fluency is natural Mongolian with proper technical terminology. Far exceeds basic reference answer."
30,neutral_technical,gemini_3_pro,1,2,1,4,21.51,105,Response is cut off mid-sentence. Provides correct basic NPN structure and water analogy but incomplete explanation. No mention of forward-bias or Base-Emitter junction electron flow. Fluency is natural Mongolian. Partial coverage.
30,neutral_technical,grok_4.1,2,2,2,6,13.94,136,"Excellent response. Covers NPN operation (forward-bias BE, electron flow E→C), includes active/saturation/cutoff modes, quantifies β gain (100-300), explains thin base role. Correct Mongolian with proper technical terms. Far exceeds reference answer depth."
30,neutral_technical,deepseek_v3.2,2,2,2,6,156.17,103,"Excellent response. Covers NPN structure, operating conditions, detailed mechanism (forward-biased BE junction, reverse-biased BC junction, electron flow, current amplification), and operating modes. Accurate, natural Mongolian, thorough."
30,neutral_technical,llama_4_maverick,1,2,2,5,2.98,104,"Fluent Mongolian with thorough detail, but contains a conceptual error: step 3 says 'electrons flow from emitter to base,' which is misleading—majority flow is emitter→collector through base region, not primarily into base. Step 5 tries to correct this but creates confusion. Reference says electrons flow emitter→collector; this response muddies that. Partial accuracy due to error."
30,neutral_technical,qwen3,2,2,2,6,18.06,156,"Excellent response. Accurate technical explanation with proper terminology (урд чиглэлд хангадаг, бааз-эмиттер шилжилт, etc.), natural Mongolian fluency, thorough coverage including bias conditions, current amplification (β), and active region operation. Significantly exceeds the reference answer in depth."
30,neutral_technical,aya_expanse,0,0,0,0,25.3,45,"Completely garbled text with made-up/nonsense words like 'мөрөлдөөдөрөн', 'төлөрчүүдөгөр' repeated. Not Mongolian. Contains Kyrgyz-like artifacts ('жана'). Zero technical content. Total failure."
31,kazakh_cultural,claude_opus_4.5,2,2,2,6,27.47,128,"Excellent response. Factually accurate covering all major points: dombra as Kazakhstan's most representative instrument, role in kui and epic storytelling, social gatherings, aitys, symbol of national identity, UNESCO heritage, July 1st celebration. Natural Mongolian fluency throughout. Thorough and well-structured with clear sections."
31,kazakh_cultural,gpt_5.2,2,2,2,6,17.39,122,"Excellent response. Accurately covers the dombra's role in Kazakh culture: musical storytelling (küy), oral tradition support (akyns, aitys), community ceremonies, national identity symbol, and education. Fluent Mongolian with no Kazakh markers. Thorough and well-structured."
31,kazakh_cultural,gemini_3_pro,2,2,2,6,17.9,110,"Excellent response. Factually accurate covering dombra's role as national symbol, 2-string instrument, used for storytelling/epics/kui, family/community gatherings, connection to nomadic heritage. Fluent natural Mongolian. Thorough coverage of cultural significance."
31,kazakh_cultural,grok_4.1,2,2,2,6,18.03,105,"Excellent response. Covers all major aspects: musical/performance role (küy), cultural significance (celebrations, nomadic heritage), national symbol (currency, UNESCO 2014 intangible heritage), modern role (education, promotion). Factually accurate including Kurmanghazy reference and UNESCO 2014 listing. Fluency is natural Mongolian with proper terminology. Complete with sufficient cultural depth and detail."
31,kazakh_cultural,deepseek_v3.2,2,2,2,6,148.08,70,"Excellent response. Accurately describes dombra's role in Kazakh culture with key details: two-stringed instrument, national symbol, accompanies folk songs/poetry, expresses nomadic life and history, used in social gatherings/ceremonies, preserves oral tradition. Fluent Mongolian with natural phrasing. Thorough coverage of cultural significance."
31,kazakh_cultural,llama_4_maverick,2,2,2,6,1.44,209,"C5 pipeline: final Mongolian answer is accurate, natural, and thorough. Covers dombra as symbol, traditional music/storytelling, cultural heritage passed down generations, and social/cultural contexts (weddings, festivals). Matches reference answer's key points about being cornerstone of Kazakh identity, role in preserving nomadic culture, and bringing communities together. Model included all pipeline steps in response but final translation is excellent."
31,kazakh_cultural,qwen3,2,2,2,6,8.8,95,"Excellent response. Factually accurate covering dombra's role in Kazakh identity, history, oral tradition via akyns, ceremonial use. Natural Mongolian, no Kyrgyz markers. Thorough cultural detail. Matches or exceeds reference answer."
31,kazakh_cultural,aya_expanse,0,0,0,0,12.71,112,"Model answered in English then provided garbled, unreadable Mongolian translation. The Mongolian text is complete gibberish - not grammatical Mongolian, likely machine translation errors. Contains fabricated words like 'тогтмогчдын', 'көзөмбөгү', 'жашалган'. Cannot assess accuracy when text is unreadable. Fluency=0 for broken/wrong output."
32,kazakh_cultural,claude_opus_4.5,2,2,2,6,28.58,136,"Excellent response. Factually accurate on all key elements: age (~1 year), rope symbolism (black/white representing life's dualities), respected elder cutting the rope, child walking forward, optional objects to choose from. Covers symbolic significance comprehensively: freedom/independence, protection from obstacles, community blessing, life transition, cultural heritage preservation. Fluent native-level Mongolian with proper terminology. Thorough and well-structured."
32,kazakh_cultural,gpt_5.2,2,2,2,6,22.74,113,"Excellent response. Fully accurate on ceremony details (cutting fetters, blessing, family gathering, symbolic choice), captures cultural significance (milestone, blessing, community bonding, role model transmission), and written in fluent, natural Mongolian. Complete coverage of both practice and meaning."
32,kazakh_cultural,gemini_3_pro,1,2,1,4,22.2,143,"Correctly explains the ceremony (tying legs, cutting rope, choosing objects) and symbolism (freeing the child, transferring qualities, marking growth milestone). However, lacks key Kazakh-specific details from the reference: age range (1-1.5 years old), 2-3 ropes (black/white/animal intestines), parents calling child behind row of objects. Cultural depth is moderate. Fluency is native-level Mongolian."
32,kazakh_cultural,grok_4.1,1,2,1,4,24.89,148,"Response is in Mongolian as required and reads naturally. However, this is a KAZAKH cultural tradition (Tusau Kesu), and the answer misses critical Kazakh-specific details: the use of specifically black-and-white ropes (sometimes with animal intestines), the symbolic choosing of objects (book, Quran, money, dombra) to predict the child's future, and the specific cultural context. The answer provides generic information about a first-steps ceremony but lacks the depth and cultural nuance expected for a Kazakh tradition. Accuracy=1 for partial correctness, Fluency=2 for natural Mongolian, Completeness=1 for addressing the topic but missing key cultural details."
32,kazakh_cultural,deepseek_v3.2,0,2,0,2,19.16,318,Critical error: Model confused Tusau kesu (leg-tying ceremony at ~1-1.5 years) with a hair-cutting ceremony at 3-5 years. All content describes wrong tradition. Fluency perfect Mongolian. Completeness 0 as correct ceremony not addressed.
32,kazakh_cultural,llama_4_maverick,2,2,2,6,1.97,282,"Excellent response. Factually accurate with all key details: age (~1 year), symbolic cutting of rope/ribbon, transition to independence, community blessing. Fluent Mongolian with proper grammar and vocabulary. Thorough coverage of ritual mechanics and cultural significance."
32,kazakh_cultural,qwen3,1,2,1,4,9.57,101,"Content is accurate and fluent Mongolian but lacks key Kazakh-specific details: no mention of 2 ropes (black/white), age 1-1.5, the child choosing items (book/Quran/money/dombra) for future prediction. Misses cultural depth expected for full marks."
32,kazakh_cultural,aya_expanse,0,0,0,0,14.13,43,Complete nonsense. Garbled text with repeated broken phrases like 'эргээсийн сүрөгчдүйтэй холбогдлыгийг бодож буйдлуулна' that are grammatically incoherent. Does not explain Tusau Kesu ceremony (rope cutting for toddlers) at all. Appears to be severe translation corruption or hallucination.
33,kazakh_cultural,claude_opus_4.5,2,2,2,6,20.91,109,"Excellent answer with correct details on all three zhuz: location, economy, status, and major tribes. Fluent Mongolian. Comprehensive."
33,kazakh_cultural,gpt_5.2,2,2,2,6,156.78,218,"Excellent detailed answer covering geographic distribution, historical/political context, tribal composition, and social organization of the three Kazakh zhuz. Culturally nuanced and comprehensive. Natural Mongolian fluency."
33,kazakh_cultural,gemini_3_pro,2,2,2,6,19.04,153,Excellent response. Correctly identifies all three jüz with proper geographic locations and cultural/historical context. Fluent Mongolian with proper terminology. Addresses all key aspects comprehensively.
33,kazakh_cultural,grok_4.1,2,2,2,6,27.76,142,"Excellent response with accurate details on all three zhuz including locations, tribes, influences, and lifestyle patterns. The table format enhances clarity. Culturally nuanced and comprehensive."
33,kazakh_cultural,deepseek_v3.2,2,2,2,6,14.86,141,"Excellent response. Correctly identifies all three juz (Senior/Uly, Middle/Orta, Junior/Kishi), their geographic locations, explains tribal structure differences, mentions cultural/dialect variations, and historical-political roles. Fluent Mongolian with proper terminology. Fully addresses the question with good depth."
